Agency,EffortID,SampleDate,SampleYear,WFMU,Site,GearType,MonitoringType,Species,SampleID,Length_mm,Weight_g,Sex,Maturity,FinalAge,FinalAgeStructure,SampleType1,SampleType1ID,Comment,BoxNo
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-16,578,1900,F,M,15,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-30,552,1490,M,M,15,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-52,563,2010,F,M,15,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-53,565,1430,M,M,15,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-11,563,1870,M,M,14,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-14,555,1780,F,M,14,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-25,600,2190,F,M,14,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-35,579,1640,M,M,14,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-10,577,1950,M,M,13,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-21,573,1920,M,M,13,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-13,588,1830,M,M,12,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-49,517,1240,M,M,12,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-02,495,960,F,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-23,538,1320,F,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-24,550,1520,F,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-55,552,1650,M,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-56,513,1220,M,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-59,584,1890,M,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-60,621,2580,F,M,11,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-32,583,1570,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-34,539,1540,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-36,566,1990,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-38,516,1150,M,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-39,538,1300,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-43,542,1530,M,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-45,510,1500,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-48,506,1150,M,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-50,561,1890,F,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-58,518,1330,M,M,10,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-04,545,1580,M,M,9,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-09,530,1420,M,M,9,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-26,508,1150,M,M,9,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-42,555,1610,F,M,9,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-63,535,1520,M,M,9,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-03,532,1580,F,M,8,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-08,582,1730,F,M,8,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-19,521,1300,M,M,8,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-29,563,1550,F,M,8,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-62,495,1080,M,M,8,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-06,517,1320,F,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-07,545,1750,F,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-12,523,1350,M,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-27,522,1210,M,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-31,575,1810,F,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-33,540,1290,F,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-57,519,1470,F,M,7,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-15,442,750,F,U,5,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-22,475,920,F,I,5,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-17,552,1840,M,M,,,,,,28
MIDNR,5125,6/9/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5125-18,542,1360,M,M,,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-25,530,1120,F,M,19,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-19,577,1480,M,M,12,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-03,495,980,M,M,11,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-08,618,2580,F,M,11,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-14,573,1710,F,M,11,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-28,572,1900,F,M,11,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-02,570,1660,F,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-07,530,1320,F,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-09,535,1210,M,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-10,486,1020,F,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-13,543,1420,F,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-15,538,1320,F,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-29,526,1220,M,M,10,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-01,530,1390,M,M,9,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-26,495,970,F,M,9,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-27,490,1230,F,M,9,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-04,558,1650,M,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-06,565,1730,F,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-11,500,1160,F,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-16,570,1700,M,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-17,518,1230,M,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-20,498,1110,F,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-21,553,1500,M,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-22,488,930,F,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-23,457,780,M,M,8,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-18,476,840,M,M,6,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-24,513,1170,F,M,6,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-05,425,630,M,M,5,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-12,474,890,F,M,5,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-30,507,1130,F,M,,,,,,28
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-50,566,1680,M,M,14,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-43,489,940,M,M,12,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-45,518,1080,F,M,10,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-47,545,1310,M,M,10,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-51,501,1020,M,M,10,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-62,526,1310,F,M,10,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-40,500,1010,F,M,9,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-48,567,1810,M,M,9,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-31,525,1050,M,M,8,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-34,532,1380,M,M,8,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-42,535,1430,F,M,8,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-35,508,1200,F,M,7,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-37,515,1090,M,M,7,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-39,516,1150,F,M,7,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-55,546,1370,F,M,7,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-56,483,910,F,M,7,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-32,478,700,M,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-33,480,,F,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-38,485,930,M,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-41,420,540,F,I,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-46,496,1050,M,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-53,543,1600,F,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-59,524,1180,M,M,6,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-36,510,1170,M,M,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-44,435,620,F,U,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-49,415,500,F,I,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-52,445,750,F,M,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-54,477,920,M,M,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-57,402,500,M,I,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-58,503,1000,M,M,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-60,505,1000,M,M,5,,,,,29
MIDNR,5129,8/11/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5129-61,465,870,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-23,655,2840,M,M,19,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-25,513,1540,F,M,18,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-06,634,2500,F,M,17,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-11,620,2410,F,M,14,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-02,626,2490,M,M,13,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-46,593,2060,M,M,13,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-09,568,2140,F,M,12,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-17,529,1430,F,M,12,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-53,577,1900,M,M,12,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-28,544,1530,M,M,11,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-34,570,1620,M,M,11,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-21,527,1360,F,M,10,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-52,532,1370,M,M,10,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-72,551,1220,M,M,10,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-16,570,1630,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-19,573,1710,F,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-26,595,2060,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-27,595,1950,F,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-33,600,1810,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-37,574,1670,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-39,511,1080,F,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-48,577,1700,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-49,467,770,F,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-74,523,1140,M,M,9,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-03,495,1170,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-10,551,1300,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-12,472,780,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-13,561,1570,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-14,480,960,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-15,523,1300,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-18,518,1220,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-20,522,1320,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-29,538,1450,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-30,570,2020,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-50,495,900,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-56,535,1350,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-59,545,1320,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-63,546,1260,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-65,541,1280,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-68,497,1100,F,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-71,501,970,M,M,8,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-04,522,1330,M,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-36,528,1370,F,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-42,500,1060,F,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-67,527,1350,F,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-70,492,1070,M,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-75,487,1060,F,M,7,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-05,509,1000,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-07,556,1570,F,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-35,463,750,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-44,498,890,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-45,519,1340,F,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-51,470,1090,F,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-55,468,770,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-57,490,960,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-58,490,960,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-60,507,970,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-73,510,1100,M,M,6,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-01,515,1130,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-08,542,1400,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-22,478,940,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-24,450,670,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-32,462,850,M,I,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-38,490,1070,F,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-40,463,810,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-41,458,840,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-43,442,710,F,I,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-47,463,790,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-54,438,690,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-61,479,910,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-62,472,790,M,M,5,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-31,437,650,F,M,4,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-64,455,790,F,I,4,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-66,458,730,F,M,4,,,,,29
MIDNR,5130,9/14/2017,2017,WFM06,Leland,large mesh trap net,Commercial,LWF,5130-69,473,1080,F,M,4,,,,,29
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-08,559,1528,F,M,11,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-06,492,898,F,M,10,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-23,596,2390,F,M,10,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-27,540,1614,M,M,10,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-01,532,1328,M,M,9,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-48,540,1572,F,M,9,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-50,562,1368,M,M,9,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-51,563,1665,M,M,9,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-07,520,1236,M,M,8,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-15,579,1682,F,M,8,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-22,601,2248,M,M,8,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-36,495,1023,M,M,8,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-37,476,860,F,M,8,Spine,Tissue,5,may be genotyped,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-43,532,1233,M,M,8,Otolith,,,,
MIDNR,2018LEL0523LAND01,5/23/2018,2018,WFM06,Leland,large mesh trap net,Commercial,LWF,2018LEL0523LAND01-53,497,966,F,M,8,Otolith,,,,
